#	Race Time	Lap Split	Rest Time
1	7:52:03	52:02	07:57
2	8:51:32	51:31	08:28
3	9:50:35	50:34	09:25
4	10:51:10	51:09	08:50
5	11:49:57	49:56	10:03
6	12:51:48	51:47	08:12
7	13:52:05	52:04	07:55
8	14:53:21	53:20	06:39
9	15:52:13	52:12	07:47
10	16:53:37	53:36	06:23
11	17:50:53	50:52	09:07
12	18:41:12	41:11	18:48
13	19:45:00	44:59	15:00
14	20:44:14	44:13	15:46
15	21:48:14	48:13	11:46
16	22:47:09	47:08	12:51
17	23:47:20	47:19	12:40
18	24:47:43	47:42	12:17
19	25:42:32	42:31	17:28
20	26:43:04	43:03	16:56
21	27:47:03	47:02	12:57
22	28:46:01	46:00	13:59
23	29:49:28	49:27	10:32
24	30:48:45	48:44	11:15
25	31:43:58	43:57	16:02
26	32:45:58	45:57	14:02
27	33:46:46	46:44	13:15
28	34:47:47	47:46	12:13
29	35:48:06	48:05	11:54
30	36:48:39	48:38	11:21
31	37:47:41	47:40	12:19
32	38:47:48	47:47	12:12
33	39:48:24	48:23	11:36
34	40:48:35	48:34	11:25
35	41:50:16	50:15	09:44
36	42:50:38	50:37	09:22
37	43:48:59	48:58	11:01
38	44:48:38	48:37	11:22
39	45:51:11	51:10	08:49
40	46:49:22	49:21	10:38
41	47:52:42	52:41	07:18
42	48:49:42	49:41	10:18
43	49:49:47	49:46	10:13
