#	Race Time	Lap Split	Rest Time
1	7:52:34	52:33	07:26
2	8:53:03	53:02	06:57
3	9:51:47	51:46	08:13
4	10:52:28	52:27	07:32
5	11:51:34	51:33	08:26
6	12:52:14	52:13	07:46
7	13:51:38	51:37	08:22
8	14:53:21	53:20	06:39
9	15:53:40	53:39	06:20
10	16:53:46	53:45	06:14
11	17:53:57	53:56	06:04
12	18:44:42	44:41	15:18
13	19:44:56	44:55	15:04
14	20:45:25	45:24	14:35
15	21:44:49	44:48	15:11
16	22:46:07	46:06	13:53
17	23:45:20	45:19	14:40
18	24:46:11	46:10	13:49
19	25:44:14	44:13	15:46
20	26:45:18	45:17	14:42
21	27:46:09	46:08	13:52
22	28:44:37	44:36	15:23
23	29:48:18	48:17	11:42
24	30:45:02	45:01	14:58
25	31:45:12	45:11	14:48
26	32:46:01	46:00	13:59
27	33:44:03	44:02	15:57
28	34:45:40	45:39	14:20
29	35:45:59	45:58	14:01
30	36:46:57	46:56	13:03
31	37:45:18	45:17	14:42
32	38:46:33	46:32	13:27
33	39:46:07	46:06	13:53
34	40:46:22	46:21	13:38
35	41:47:53	47:52	12:07
36	42:48:36	48:35	11:24
37	43:50:27	50:26	09:33
38	44:48:58	48:57	11:02
39	45:50:00	49:59	10:00
40	46:49:53	49:52	10:07
41	47:50:39	50:38	09:21
42	48:51:24	51:23	08:36
43	49:51:28	51:27	08:32
44	50:50:44	50:43	09:16
45	51:49:37	49:36	10:23
46	52:51:25	51:24	08:35
47	53:51:26	51:25	08:34
48	54:51:41	51:40	08:19
49	55:46:22	46:21	13:38
50	56:53:57	53:56	06:03
51	57:53:28	53:27	06:32
52	58:53:12	53:11	06:48
53	59:52:42	52:41	07:18
54	60:54:28	54:27	05:32
55	61:53:35	53:34	06:25
56	62:53:41	53:40	06:19
57	63:54:59	54:58	05:01
58	64:54:30	54:29	05:30
59	65:56:20	56:19	03:40
60	66:55:39	55:38	04:21
