#	Race Time	Lap Split	Rest Time
1	7:51:44	51:43	08:16
2	8:50:15	50:14	09:45
3	9:51:48	51:47	08:12
4	10:52:39	52:38	07:21
5	11:51:42	51:41	08:18
6	12:52:17	52:16	07:43
7	13:51:37	51:36	08:23
8	14:51:12	51:11	08:48
9	15:50:52	50:51	09:08
10	16:53:55	53:54	06:05
11	17:52:55	52:54	07:05
12	18:43:01	43:00	16:59
13	19:46:25	46:24	13:35
14	20:43:49	43:48	16:11
15	21:44:23	44:22	15:37
16	22:47:25	47:24	12:35
17	23:44:58	44:57	15:02
18	24:46:19	46:18	13:41
19	25:46:45	46:44	13:15
20	26:46:17	46:16	13:43
21	27:45:33	45:32	14:27
22	28:46:11	46:10	13:49
23	29:47:37	47:36	12:23
24	30:47:12	47:11	12:48
25	31:48:51	48:50	11:09
26	32:49:27	49:26	10:33
27	33:48:13	48:12	11:47
28	34:47:59	47:58	12:01
29	35:48:32	48:31	11:28
30	36:47:31	47:30	12:29
31	37:47:24	47:23	12:36
32	38:49:25	49:24	10:35
33	39:47:21	47:20	12:39
34	40:46:40	46:39	13:20
35	41:49:12	49:11	10:48
36	42:48:13	48:12	11:47
37	43:46:16	46:15	13:44
38	44:49:46	49:45	10:14
39	45:49:39	49:38	10:21
40	46:50:39	50:38	09:21
41	47:52:47	52:46	07:13
42	48:54:32	54:31	05:28
43	49:35:48	35:47	24:12
44	50:41:27	41:26	18:33
45	51:39:32	39:31	20:28
46	52:41:30	41:29	18:30
47	53:41:56	41:55	18:04
48	54:43:01	43:00	16:59
49	55:55:09	55:08	04:51
50	56:54:44	54:43	05:16
51	57:54:38	54:37	05:22
52	58:55:23	55:22	04:37
53	59:55:28	55:27	04:32
54	60:54:38	54:37	05:22
55	61:56:04	56:03	03:56
56	62:52:29	52:28	07:31
57	63:55:13	55:12	04:47
58	64:55:33	55:32	04:27
59	65:56:56	56:55	03:04
60	66:48:16	48:15	11:44
61	67:50:19	50:18	09:41
62	68:49:43	49:42	10:17
63	69:44:22	44:21	15:38
64	70:50:24	50:23	09:36
65	71:55:27	55:26	04:33
66	72:48:06	48:05	11:54
67	73:53:22	53:21	06:38
68	74:49:40	49:39	10:20
69	75:51:55	51:54	08:05
70	76:55:11	55:10	04:49
71	77:46:39	46:38	13:21
72	78:52:33	52:32	07:27
73	79:53:04	53:03	06:56
74	80:57:40	57:39	02:20
75	81:55:30	55:29	04:30
76	82:56:16	56:15	03:44
77	83:52:43	52:42	07:17
78	84:55:50	55:49	04:10
79	85:53:48	53:47	06:12
80	86:57:12	57:11	02:48
81	87:56:35	56:34	03:25
82	88:55:42	55:41	04:18
83	89:55:52	55:51	04:08
84	90:48:38	48:37	11:22
85	91:49:09	49:08	10:51
86	92:51:55	51:54	08:05
87	93:53:01	53:00	06:59
88	94:51:58	51:57	08:02
89	95:54:34	54:33	05:26
90	96:54:55	54:54	05:05
91	97:55:54	55:53	04:06
92	98:56:48	56:47	03:12
93	99:57:04	57:03	02:56
94	100:57:00	56:59	03:00
95	101:57:30	57:29	02:30
96	102:52:40	52:39	07:20
97	103:56:19	56:18	03:41
98	104:50:44	50:43	09:16
99	105:56:26	56:25	03:34
100	106:57:30	57:29	02:30
101	107:56:16	56:15	03:44
102	108:57:10	57:09	02:50
103	109:58:32	58:31	01:28
