#	Race Time	Lap Split	Rest Time
1	7:52:03	52:02	07:57
2	8:49:24	49:23	10:36
3	9:49:41	49:40	10:19
4	10:50:27	50:26	09:33
5	11:51:01	51:00	08:59
6	12:51:40	51:39	08:20
7	13:53:44	53:43	06:16
8	14:52:39	52:38	07:21
9	15:50:34	50:33	09:26
10	16:45:29	45:28	14:31
11	17:53:59	53:58	06:01
12	18:46:18	46:17	13:42
13	19:49:45	49:44	10:15
14	20:50:21	50:20	09:39
15	21:46:59	46:58	13:01
16	22:47:29	47:28	12:31
17	23:49:35	49:34	10:25
18	24:47:16	47:15	12:44
19	25:45:01	45:00	14:59
20	26:36:33	36:32	23:27
21	27:46:11	46:10	13:49
22	28:47:29	47:28	12:31
23	29:48:10	48:09	11:50
24	30:46:30	46:29	13:30
25	31:45:38	45:37	14:22
26	32:44:37	44:35	15:24
27	33:46:05	46:04	13:55
28	34:47:25	47:24	12:35
29	35:47:21	47:20	12:39
30	36:34:48	34:47	25:12
31	37:47:56	47:55	12:04
32	38:46:37	46:36	13:23
33	39:48:02	48:01	11:58
34	40:48:30	48:29	11:30
35	41:46:58	46:57	13:02
36	42:45:56	45:55	14:04
37	43:46:17	46:16	13:43
38	44:47:41	47:40	12:19
39	45:46:49	46:48	13:11
40	46:38:13	38:12	21:47
41	47:49:53	49:52	10:07
42	48:47:56	47:55	12:04
43	49:49:05	49:04	10:55
44	50:49:57	49:56	10:03
45	51:48:53	48:52	11:07
46	52:51:14	51:13	08:46
47	53:47:09	47:08	12:51
48	54:47:17	47:16	12:43
49	55:57:35	57:34	02:25
50	56:54:33	54:32	05:27
51	57:48:04	48:03	11:56
52	58:56:04	56:03	03:56
53	59:54:52	54:51	05:08
54	60:54:21	54:20	05:39
55	61:55:14	55:13	04:46
56	62:56:02	56:01	03:58
57	63:55:11	55:10	04:49
58	64:56:47	56:46	03:13
59	65:56:24	56:23	03:36
60	66:40:13	40:12	19:47
61	67:52:26	52:25	07:34
62	68:49:25	49:23	10:36
63	69:53:06	53:05	06:54
64	70:54:36	54:35	05:24
65	71:50:10	50:09	09:50
66	72:50:28	50:27	09:32
67	73:48:34	48:33	11:26
68	74:50:16	50:15	09:44
69	75:52:23	52:22	07:37
70	76:46:43	46:42	13:17
71	77:48:01	48:00	11:59
72	78:45:50	45:49	14:10
73	79:52:32	52:31	07:28
74	80:54:08	54:07	05:52
75	81:55:31	55:30	04:29
76	82:55:42	55:41	04:18
