#	Race Time	Lap Split	Rest Time
1	7:53:14	53:13	06:46
2	8:53:11	53:10	06:49
3	9:53:38	53:37	06:22
4	10:51:57	51:56	08:03
5	11:51:46	51:45	08:14
6	12:52:34	52:33	07:26
7	13:53:46	53:45	06:14
8	14:54:14	54:13	05:46
9	15:51:54	51:53	08:06
10	16:53:47	53:46	06:13
11	17:52:04	52:02	07:57
12	18:45:27	45:26	14:33
13	19:47:47	47:46	12:13
14	20:46:52	46:51	13:08
15	21:41:32	41:31	18:28
16	22:47:33	47:32	12:27
17	23:46:20	46:19	13:40
18	24:46:18	46:17	13:42
19	25:42:30	42:29	17:30
20	26:47:40	47:39	12:20
21	27:46:02	46:01	13:58
22	28:47:48	47:47	12:12
23	29:48:51	48:50	11:09
24	30:47:16	47:15	12:44
25	31:46:40	46:39	13:20
26	32:46:05	46:04	13:55
27	33:47:14	47:13	12:46
28	34:48:23	48:22	11:37
29	35:47:37	47:36	12:23
30	36:47:43	47:42	12:17
31	37:46:26	46:25	13:34
32	38:47:59	47:58	12:01
33	39:49:00	48:59	11:00
34	40:48:35	48:34	11:25
35	41:47:20	47:19	12:40
36	42:41:02	41:01	18:58
37	43:42:32	42:31	17:28
38	44:49:43	49:42	10:17
39	45:42:24	42:23	17:36
40	46:44:06	44:05	15:54
41	47:43:03	43:02	16:57
42	48:46:44	46:43	13:16
43	49:44:55	44:54	15:05
44	50:45:19	45:18	14:41
45	51:45:54	45:53	14:06
46	52:48:05	48:04	11:55
47	53:48:42	48:41	11:18
48	54:48:52	48:51	11:08
49	55:54:09	54:08	05:51
50	56:54:37	54:36	05:23
51	57:53:46	53:45	06:14
52	58:55:23	55:22	04:37
53	59:55:36	55:35	04:24
54	60:54:56	54:55	05:04
55	61:55:23	55:22	04:37
56	62:56:07	56:06	03:53
57	63:56:21	56:20	03:39
58	64:55:18	55:17	04:42
59	65:56:27	56:26	03:33
60	66:48:43	48:42	11:17
61	67:45:09	45:08	14:51
62	68:41:06	41:05	18:54
63	69:55:01	55:00	04:59
64	70:56:03	56:02	03:57
65	71:54:59	54:58	05:01
66	72:50:51	50:50	09:09
67	73:51:41	51:40	08:19
68	74:51:20	51:19	08:40
69	75:45:36	45:35	14:24
70	76:54:19	54:18	05:41
71	77:53:36	53:35	06:24
72	78:53:51	53:50	06:09
73	79:51:35	51:34	08:25
74	80:53:06	53:05	06:54
75	81:51:10	51:09	08:50
76	82:53:37	53:36	06:23
77	83:53:28	53:27	06:32
78	84:54:45	54:44	05:15
79	85:55:47	55:46	04:13
80	86:54:44	54:43	05:16
81	87:55:19	55:18	04:41
82	88:54:45	54:44	05:15
83	89:55:39	55:38	04:21
84	90:57:05	57:04	02:55
85	91:53:17	53:16	06:43
86	92:48:43	48:42	11:17
87	93:47:15	47:14	12:45
88	94:43:52	43:51	16:08
89	95:54:09	54:08	05:51
90	96:53:58	53:57	06:02
91	97:54:30	54:29	05:30
92	98:56:09	56:08	03:51
93	99:57:09	57:08	02:51
