#	Race Time	Lap Split	Rest Time
1	7:46:54	46:53	13:06
2	8:44:15	44:14	15:45
3	9:42:54	42:53	17:06
4	10:44:03	44:02	15:57
5	11:43:34	43:33	16:26
6	12:45:52	45:51	14:08
7	13:48:34	48:33	11:26
8	14:45:45	45:44	14:15
9	15:46:57	46:56	13:03
10	16:47:01	47:00	12:59
11	17:46:29	46:28	13:31
12	18:38:56	38:55	21:04
13	19:39:15	39:14	20:45
14	20:41:03	41:02	18:57
15	21:42:34	42:33	17:26
16	22:41:19	41:18	18:41
17	23:42:46	42:45	17:14
18	24:40:44	40:43	19:16
19	25:42:37	42:36	17:23
20	26:40:17	40:16	19:43
21	27:36:27	36:25	23:34
22	28:39:04	39:03	20:56
23	29:39:31	39:30	20:29
24	30:38:50	38:49	21:10
25	31:35:08	35:07	24:52
26	32:35:25	35:24	24:35
27	33:34:00	33:59	26:00
28	34:36:24	36:23	23:36
29	35:37:42	37:41	22:18
30	36:35:56	35:55	24:04
31	37:36:03	36:02	23:57
32	38:35:48	35:47	24:12
33	39:38:49	38:48	21:11
34	40:37:05	37:04	22:55
35	41:39:05	39:04	20:55
36	42:38:10	38:09	21:50
37	43:40:12	40:11	19:48
38	44:42:52	42:51	17:08
39	45:42:09	42:08	17:51
40	46:41:36	41:35	18:24
41	47:40:27	40:26	19:33
42	48:40:58	40:57	19:02
43	49:40:46	40:45	19:14
44	50:39:20	39:19	20:40
45	51:39:21	39:20	20:39
46	52:40:40	40:39	19:20
47	53:42:12	42:11	17:48
48	54:40:57	40:56	19:03
49	55:46:46	46:45	13:14
50	56:49:03	49:02	10:57
51	57:45:23	45:22	14:37
52	58:47:12	47:11	12:48
53	59:48:25	48:24	11:35
54	60:49:34	49:33	10:26
55	61:49:59	49:58	10:01
56	62:50:29	50:28	09:31
57	63:50:33	50:32	09:27
58	64:48:48	48:47	11:12
59	65:47:12	47:11	12:48
60	66:39:36	39:34	20:25
61	67:42:14	42:13	17:46
62	68:42:18	42:17	17:42
63	69:42:59	42:58	17:01
64	70:43:13	43:12	16:47
65	71:44:12	44:11	15:48
66	72:42:48	42:47	17:12
67	73:45:14	45:13	14:46
68	74:44:28	44:27	15:32
69	75:44:50	44:49	15:10
70	76:44:19	44:18	15:41
