#	Race Time	Lap Split	Rest Time
1	7:50:50	50:49	09:10
2	8:48:28	48:27	11:32
3	9:48:31	48:30	11:29
4	10:48:00	47:59	12:00
5	11:48:11	48:10	11:49
6	12:49:23	49:21	10:38
7	13:49:01	49:00	10:59
8	14:50:35	50:34	09:25
9	15:49:15	49:14	10:45
10	16:48:44	48:43	11:16
11	17:50:42	50:41	09:18
12	18:44:13	44:12	15:47
13	19:43:51	43:50	16:09
14	20:44:53	44:52	15:07
15	21:43:32	43:31	16:28
16	22:45:47	45:46	14:13
17	23:44:52	44:51	15:08
18	24:45:40	45:39	14:20
19	25:43:13	43:12	16:47
20	26:45:26	45:25	14:34
21	27:45:24	45:23	14:36
22	28:43:24	43:23	16:36
23	29:43:13	43:12	16:47
24	30:41:35	41:34	18:25
25	31:43:03	43:02	16:57
26	32:41:52	41:51	18:08
27	33:43:11	43:10	16:49
28	34:43:05	43:04	16:55
29	35:43:19	43:18	16:41
30	36:43:48	43:47	16:12
31	37:44:22	44:21	15:38
32	38:45:02	45:01	14:58
33	39:44:53	44:52	15:07
34	40:44:42	44:41	15:18
35	41:45:21	45:20	14:39
36	42:45:58	45:57	14:02
37	43:45:57	45:56	14:03
38	44:46:20	46:19	13:40
39	45:45:54	45:53	14:06
40	46:46:05	46:04	13:55
41	47:46:41	46:40	13:19
42	48:46:25	46:24	13:35
43	49:45:43	45:42	14:17
44	50:44:46	44:45	15:14
45	51:45:56	45:55	14:04
46	52:45:14	45:13	14:46
47	53:45:53	45:52	14:07
48	54:46:02	46:01	13:58
49	55:53:19	53:18	06:41
50	56:52:21	52:20	07:39
51	57:53:13	53:12	06:47
52	58:53:25	53:24	06:35
53	59:55:04	55:03	04:56
54	60:54:31	54:30	05:29
55	61:54:27	54:26	05:33
56	62:52:52	52:51	07:08
57	63:54:47	54:46	05:13
58	64:55:11	55:09	04:50
59	65:57:01	57:00	02:59
60	66:52:01	52:00	07:59
61	67:52:30	52:29	07:30
62	68:52:01	52:00	07:59
63	69:53:08	53:07	06:52
64	70:56:32	56:31	03:28
65	71:56:01	56:00	03:59
66	72:50:29	50:27	09:32
67	73:51:07	51:06	08:53
