#	Race Time	Lap Split	Rest Time
1	7:50:32	50:31	09:28
2	8:50:08	50:07	09:52
3	9:51:33	51:32	08:27
4	10:52:35	52:34	07:25
5	11:51:36	51:35	08:24
6	12:52:26	52:25	07:34
7	13:54:48	54:47	05:12
8	14:54:34	54:33	05:26
9	15:55:57	55:56	04:03
10	16:56:31	56:30	03:29
11	17:53:56	53:55	06:04
12	18:43:30	43:29	16:30
13	19:45:55	45:54	14:05
14	20:45:54	45:53	14:06
15	21:49:05	49:04	10:55
16	22:47:09	47:08	12:51
17	23:50:09	50:08	09:51
18	24:46:58	46:57	13:02
19	25:44:52	44:51	15:08
20	26:49:51	49:50	10:09
21	27:48:57	48:56	11:03
22	28:49:55	49:54	10:05
23	29:48:41	48:40	11:19
24	30:48:28	48:27	11:32
25	31:46:36	46:35	13:24
26	32:50:19	50:18	09:41
27	33:50:43	50:42	09:17
28	34:50:53	50:52	09:07
29	35:47:37	47:36	12:23
30	36:50:38	50:37	09:22
31	37:52:11	52:10	07:49
32	38:51:37	51:36	08:23
33	39:50:22	50:21	09:38
34	40:48:42	48:41	11:18
35	41:52:05	52:04	07:55
36	42:55:19	55:18	04:41
37	43:52:18	52:17	07:42
38	44:49:51	49:50	10:09
39	45:53:46	53:45	06:14
40	46:51:45	51:43	08:16
41	47:48:38	48:37	11:22
42	48:52:35	52:34	07:25
43	49:53:06	53:05	06:54
44	50:54:24	54:23	05:36
45	51:53:11	53:10	06:49
46	52:52:25	52:24	07:35
47	53:54:13	54:12	05:47
48	54:51:53	51:51	08:08
49	55:56:36	56:35	03:24
50	56:56:24	56:23	03:36
51	57:55:07	55:06	04:53
52	58:56:22	56:21	03:38
53	59:56:23	56:22	03:37
54	60:56:50	56:49	03:10
55	61:57:37	57:36	02:23
56	62:58:05	58:04	01:55
57	63:57:47	57:46	02:13
58	64:57:33	57:32	02:27
59	65:58:11	58:10	01:49
60	66:56:53	56:52	03:07
61	67:55:42	55:41	04:18
62	68:53:20	53:19	06:40
63	69:56:27	56:26	03:33
64	70:52:04	52:03	07:56
65	71:55:00	54:59	05:00
66	72:52:23	52:22	07:37
67	73:54:16	54:15	05:44
68	74:54:17	54:16	05:43
69	75:55:18	55:17	04:42
70	76:56:05	56:04	03:55
71	77:55:37	55:36	04:23
72	78:54:48	54:47	05:12
73	79:57:13	57:12	02:47
74	80:56:52	56:51	03:08
75	81:56:01	56:00	03:59
76	82:56:36	56:35	03:24
77	83:55:27	55:26	04:33
78	84:56:33	56:32	03:27
79	85:57:04	57:03	02:56
80	86:56:22	56:21	03:38
81	87:57:03	57:02	02:57
82	88:56:56	56:55	03:04
83	89:56:43	56:42	03:17
84	90:56:24	56:23	03:36
85	91:56:05	56:04	03:55
86	92:53:53	53:52	06:07
87	93:52:47	52:46	07:13
88	94:51:49	51:48	08:11
89	95:54:33	54:32	05:27
90	96:54:38	54:37	05:22
91	97:55:53	55:52	04:07
92	98:56:04	56:03	03:56
93	99:54:27	54:26	05:33
94	100:54:55	54:54	05:05
95	101:55:40	55:39	04:20
96	102:52:19	52:18	07:41
97	103:55:57	55:56	04:03
98	104:56:15	56:14	03:45
99	105:56:14	56:13	03:46
100	106:57:14	57:13	02:46
