#	Race Time	Lap Split	Rest Time
1	7:51:36	51:35	08:24
2	8:51:10	51:09	08:50
3	9:51:54	51:52	08:07
4	10:52:09	52:08	07:51
5	11:51:44	51:43	08:16
6	12:52:29	52:28	07:31
7	13:53:45	53:44	06:15
8	14:53:57	53:56	06:03
9	15:53:40	53:39	06:20
10	16:54:03	54:02	05:57
11	17:53:57	53:56	06:03
12	18:48:53	48:52	11:07
13	19:50:51	50:50	09:09
14	20:49:55	49:54	10:05
15	21:49:24	49:23	10:36
16	22:52:29	52:28	07:31
17	23:50:55	50:54	09:05
18	24:50:04	50:03	09:56
19	25:50:43	50:42	09:17
20	26:50:35	50:34	09:25
21	27:52:01	51:59	08:00
22	28:50:52	50:51	09:08
23	29:50:27	50:26	09:33
24	30:51:49	51:48	08:11
25	31:50:01	50:00	09:59
26	32:49:36	49:35	10:24
27	33:48:48	48:47	11:12
28	34:50:06	50:05	09:54
29	35:49:55	49:54	10:05
30	36:50:39	50:38	09:21
31	37:50:41	50:40	09:19
32	38:51:02	51:01	08:58
33	39:51:21	51:20	08:39
34	40:51:48	51:47	08:12
35	41:51:36	51:35	08:24
36	42:52:58	52:57	07:02
37	43:52:16	52:15	07:44
38	44:53:43	53:42	06:17
39	45:52:44	52:43	07:16
40	46:52:24	52:23	07:36
41	47:53:35	53:34	06:25
42	48:53:36	53:35	06:24
