#	Race Time	Lap Split	Rest Time
1	7:54:13	54:12	05:47
2	8:54:06	54:05	05:54
3	9:52:37	52:36	07:23
4	10:54:52	54:51	05:08
5	11:54:46	54:45	05:14
6	12:53:43	53:42	06:17
7	13:54:03	54:02	05:57
8	14:54:46	54:45	05:14
9	15:55:48	55:47	04:12
10	16:56:57	56:56	03:03
11	17:54:18	54:17	05:42
12	18:50:45	50:44	09:15
13	19:53:17	53:16	06:43
14	20:52:20	52:19	07:40
15	21:53:26	53:25	06:34
16	22:50:21	50:20	09:39
17	23:55:20	55:19	04:40
18	24:53:22	53:21	06:38
19	25:50:24	50:23	09:36
20	26:54:19	54:18	05:41
21	27:52:45	52:44	07:15
22	28:54:23	54:22	05:37
23	29:50:33	50:32	09:27
24	30:53:08	53:07	06:52
25	31:54:25	54:24	05:35
26	32:54:45	54:44	05:15
27	33:53:10	53:09	06:50
28	34:54:49	54:48	05:11
29	35:51:12	51:11	08:48
30	36:53:44	53:42	06:17
31	37:53:02	53:01	06:58
32	38:53:52	53:51	06:08
33	39:54:29	54:28	05:31
34	40:54:49	54:48	05:11
35	41:52:58	52:57	07:02
36	42:54:43	54:42	05:17
37	43:55:02	55:01	04:58
38	44:55:56	55:55	04:04
39	45:59:37	59:36	00:23
