#	Measurement	Lap Split	Rest Time
1	7:48:51	48:51	11:08
2	8:48:45	48:45	11:14
3	9:48:20	48:20	11:39
4	10:48:32	48:32	11:27
5	11:50:34	50:34	09:25
6	12:51:09	51:09	08:50
7	13:49:26	49:26	10:33
8	14:50:29	50:29	09:30
9	15:50:43	50:43	09:16
10	16:50:29	50:28	09:31
11	17:50:49	50:49	09:10
12	18:47:17	47:17	12:42
13	19:47:30	47:30	12:29
14	20:47:11	47:11	12:48
15	21:48:01	48:01	11:58
16	22:47:42	47:42	12:17
17	23:46:58	46:57	13:02
18	24:49:51	49:51	10:08
19	25:48:25	48:25	11:34
20	26:47:56	47:56	12:03
21	27:47:54	47:54	12:05
22	28:47:41	47:41	12:18
23	29:47:45	47:45	12:14
24	30:47:33	47:33	12:26
25	31:51:58	51:58	08:01
26	32:51:40	51:40	08:19
27	33:50:54	50:54	09:05
28	34:50:32	50:32	09:27
29	35:50:37	50:37	09:22
30	36:52:31	52:31	07:28
31	37:52:27	52:27	07:32
32	38:52:44	52:44	07:15
33	39:52:58	52:58	07:01
34	40:52:54	52:54	07:05
35	41:53:21	53:21	06:38
36	42:48:30	48:30	11:29
37	43:49:01	49:01	10:58
38	44:48:41	48:41	11:18
39	45:47:32	47:31	12:28
40	46:48:05	48:05	11:54
41	47:47:19	47:19	12:40
42	48:46:34	46:34	13:25
43	49:46:40	46:40	13:19
44	50:45:56	45:56	14:03
45	51:46:23	46:23	13:36
46	52:46:25	46:25	13:34
47	53:47:12	47:12	12:47
48	54:46:04	46:04	13:55
49	55:51:59	51:58	08:01
50	56:52:48	52:48	07:11
51	57:52:40	52:40	07:19
52	58:52:59	52:59	07:00
53	59:52:24	52:24	07:35
54	60:53:16	53:16	06:43
55	61:52:43	52:43	07:16
56	62:54:25	54:25	05:34
57	63:56:05	56:05	03:54
58	64:54:30	54:30	05:29
59	65:57:14	57:14	02:45
60	66:48:16	48:16	11:43
61	67:46:52	46:52	13:07
62	68:48:37	48:37	11:22
63	69:53:38	53:38	06:21
64	70:51:26	51:26	08:33
65	71:50:52	50:52	09:07
66	72:58:18	58:18	01:41
67	73:55:05	55:05	04:54
68	74:47:39	47:39	12:20
69	75:48:44	48:44	11:15
70	76:50:04	50:04	09:55
71	77:49:32	49:32	10:27
72	78:48:26	48:25	11:34
73	79:56:15	56:15	03:44
74	80:53:33	53:33	06:26
75	81:53:44	53:44	06:15
76	82:54:22	54:22	05:37
77	83:54:58	54:58	05:01
