#	Measurement	Lap Split	Rest Time
1	7:48:57	48:57	11:02
2	8:47:59	47:59	12:00
3	9:46:29	46:29	13:30
4	10:44:28	44:28	15:31
5	11:37:07	37:06	22:53
6	12:42:19	42:18	17:41
7	13:46:39	46:39	13:20
8	14:42:38	42:38	17:21
9	15:45:38	45:38	14:21
10	16:42:02	42:02	17:57
11	17:46:34	46:34	13:25
12	18:36:49	36:49	23:10
13	19:32:42	32:42	27:17
14	20:36:42	36:42	23:17
15	21:38:12	38:12	21:47
16	22:38:32	38:32	21:27
17	23:38:00	38:00	21:59
18	24:38:46	38:46	21:13
19	25:38:15	38:15	21:44
20	26:40:24	40:24	19:35
21	27:36:07	36:07	23:52
22	28:38:54	38:54	21:05
23	29:40:06	40:06	19:53
24	30:41:05	41:05	18:54
25	31:44:01	44:01	15:58
26	32:43:29	43:29	16:30
27	33:44:03	44:03	15:56
28	34:44:12	44:12	15:47
29	35:43:04	43:03	16:56
30	36:43:16	43:16	16:43
31	37:46:02	46:02	13:57
32	38:47:33	47:33	12:26
33	39:48:39	48:39	11:20
34	40:47:16	47:16	12:43
35	41:47:30	47:30	12:29
36	42:42:17	42:17	17:42
37	43:44:27	44:27	15:32
38	44:47:06	47:06	12:53
39	45:45:01	45:01	14:58
40	46:43:28	43:28	16:31
41	47:46:47	46:47	13:12
42	48:45:08	45:08	14:51
43	49:44:15	44:15	15:44
44	50:45:50	45:50	14:09
45	51:45:09	45:09	14:50
46	52:44:39	44:39	15:20
47	53:44:26	44:26	15:33
48	54:44:53	44:53	15:06
49	55:49:39	49:39	10:20
50	56:47:30	47:30	12:29
51	57:51:27	51:27	08:32
52	58:48:15	48:15	11:44
53	59:52:21	52:21	07:38
54	60:50:36	50:36	09:23
55	61:51:23	51:23	08:36
56	62:51:46	51:46	08:13
57	63:52:21	52:21	07:38
58	64:52:23	52:23	07:36
59	65:52:32	52:32	07:27
60	66:45:11	45:11	14:48
61	67:46:47	46:47	13:12
62	68:48:29	48:29	11:30
63	69:48:14	48:14	11:45
64	70:46:31	46:31	13:28
65	71:47:20	47:20	12:39
66	72:51:14	51:14	08:45
67	73:49:29	49:29	10:30
68	74:49:59	49:59	10:00
69	75:49:13	49:13	10:46
70	76:52:10	52:10	07:49
71	77:46:18	46:18	13:41
72	78:46:11	46:11	13:48
73	79:49:20	49:20	10:39
74	80:47:47	47:47	12:12
75	81:49:27	49:27	10:32
76	82:51:22	51:22	08:37
77	83:52:48	52:48	07:11
78	84:52:09	52:09	07:50
79	85:53:02	53:02	06:57
80	86:52:13	52:13	07:46
81	87:53:14	53:14	06:45
82	88:53:38	53:38	06:21
83	89:52:21	52:21	07:38
84	90:49:22	49:22	10:37
85	91:49:28	49:28	10:31
86	92:47:42	47:42	12:17
87	93:48:46	48:46	11:13
88	94:50:28	50:28	09:31
89	95:50:01	50:01	09:58
90	96:47:21	47:21	12:38
91	97:49:05	49:05	10:54
92	98:54:12	54:12	05:47
93	99:46:30	46:30	13:29
94	100:48:06	48:06	11:53
95	101:48:39	48:39	11:20
96	102:45:51	45:51	14:08
97	103:50:50	50:50	09:09
98	104:52:46	52:46	07:13
99	105:51:46	51:46	08:13
100	106:52:56	52:56	07:03
101	107:52:23	52:22	07:37
102	108:53:55	53:55	06:04
103	109:53:25	53:25	06:34
