#	Measurement	Lap Split	Rest Time
1	7:48:13	48:13	11:46
2	8:44:22	44:22	15:37
3	9:44:05	44:05	15:54
4	10:46:32	46:32	13:27
5	11:43:44	43:44	16:15
6	12:47:39	47:38	12:21
7	13:51:11	51:11	08:48
8	14:50:41	50:41	09:18
9	15:51:54	51:54	08:05
10	16:51:46	51:46	08:13
11	17:54:56	54:56	05:03
12	18:47:09	47:09	12:50
13	19:51:51	51:51	08:08
14	20:52:43	52:43	07:16
15	21:49:24	49:24	10:35
16	22:49:45	49:45	10:14
17	23:51:42	51:42	08:17
18	24:54:07	54:07	05:52
19	25:51:22	51:22	08:37
20	26:53:56	53:56	06:03
21	27:54:02	54:01	05:58
22	28:56:02	56:01	03:58
23	29:57:34	57:34	02:25
24	30:55:11	55:11	04:48
25	31:57:49	57:49	02:10
26	32:58:07	58:07	01:52
27	33:58:27	58:27	01:32
