#	Measurement	Lap Split	Rest Time
1	7:55:05	55:04	04:55
2	8:41:41	41:41	18:18
3	9:49:40	49:40	10:19
4	10:52:19	52:19	07:40
5	11:52:50	52:50	07:09
6	12:48:27	48:27	11:32
7	13:49:09	49:09	10:50
8	14:51:37	51:37	08:22
9	15:52:32	52:32	07:27
10	16:51:07	51:06	08:53
11	17:53:54	53:54	06:05
12	18:47:22	47:22	12:37
13	19:46:45	46:45	13:14
14	20:49:23	49:23	10:36
15	21:46:49	46:48	13:11
16	22:50:06	50:06	09:53
17	23:50:56	50:56	09:03
18	24:51:05	51:05	08:54
19	25:51:11	51:10	08:49
20	26:49:05	49:05	10:54
21	27:53:33	53:33	06:26
22	28:54:14	54:14	05:45
23	29:50:01	50:01	09:58
24	30:51:01	51:01	08:58
25	31:56:02	56:02	03:57
26	32:53:54	53:54	06:05
27	33:54:20	54:20	05:39
28	34:55:36	55:36	04:23
29	35:55:41	55:40	04:19
30	36:56:14	56:14	03:45
31	37:57:16	57:16	02:43
32	38:54:21	54:21	05:38
33	39:57:46	57:46	02:13
34	40:57:39	57:39	02:20
35	41:57:29	57:29	02:30
36	42:53:14	53:14	06:45
37	43:55:19	55:18	04:41
38	44:54:10	54:10	05:49
39	45:57:05	57:05	02:54
40	46:50:08	50:08	09:51
41	47:58:32	58:32	01:27
42	48:55:45	55:45	04:14
