#	Measurement	Lap Split	Rest Time
1	7:48:05	48:05	11:54
2	8:48:22	48:22	11:37
3	9:49:49	49:49	10:10
4	10:51:19	51:19	08:40
5	11:51:26	51:26	08:33
6	12:52:06	52:06	07:53
7	13:52:27	52:27	07:32
8	14:52:06	52:06	07:53
9	15:51:15	51:15	08:44
10	16:52:31	52:31	07:28
11	17:51:53	51:53	08:06
12	18:45:21	45:21	14:38
13	19:44:12	44:12	15:47
14	20:43:51	43:51	16:08
15	21:43:20	43:20	16:39
16	22:38:12	38:12	21:47
17	23:42:44	42:43	17:16
18	24:43:38	43:38	16:21
19	25:45:03	45:03	14:56
20	26:39:27	39:27	20:32
21	27:43:17	43:17	16:42
22	28:39:53	39:53	20:06
23	29:43:33	43:33	16:26
24	30:40:46	40:46	19:13
25	31:53:53	53:52	06:07
26	32:53:09	53:09	06:50
27	33:51:40	51:40	08:19
28	34:50:43	50:43	09:16
29	35:50:23	50:23	09:36
30	36:53:20	53:20	06:39
31	37:53:39	53:39	06:20
32	38:52:32	52:32	07:27
33	39:52:35	52:35	07:24
34	40:52:29	52:29	07:30
35	41:55:16	55:15	04:44
36	42:44:14	44:14	15:45
37	43:45:55	45:55	14:04
38	44:46:24	46:24	13:35
39	45:47:00	47:00	12:59
40	46:45:31	45:31	14:28
41	47:46:01	46:01	13:58
42	48:44:54	44:54	15:05
43	49:46:50	46:50	13:09
44	50:49:19	49:19	10:40
45	51:51:33	51:33	08:26
46	52:49:21	49:21	10:38
47	53:53:23	53:23	06:36
48	54:45:38	45:38	14:21
49	55:54:29	54:29	05:30
50	56:52:00	52:00	07:59
51	57:53:10	53:10	06:49
52	58:52:31	52:31	07:28
53	59:53:59	53:59	06:00
54	60:53:25	53:25	06:34
55	61:53:00	53:00	06:59
56	62:53:52	53:51	06:08
57	63:56:04	56:03	03:56
58	64:53:56	53:55	06:04
59	65:53:14	53:14	06:45
60	66:47:32	47:32	12:27
61	67:48:19	48:19	11:40
62	68:48:26	48:26	11:33
63	69:49:33	49:33	10:26
64	70:51:28	51:28	08:31
65	71:50:50	50:50	09:09
66	72:50:05	50:05	09:54
67	73:52:13	52:13	07:46
68	74:52:03	52:03	07:56
69	75:48:25	48:25	11:34
70	76:47:49	47:49	12:10
71	77:48:14	48:14	11:45
72	78:46:10	46:10	13:49
73	79:51:12	51:12	08:47
74	80:52:07	52:07	07:52
75	81:53:20	53:20	06:39
76	82:54:07	54:07	05:52
77	83:54:29	54:29	05:30
78	84:55:04	55:04	04:55
79	85:54:04	54:04	05:55
80	86:53:03	53:03	06:56
81	87:54:54	54:54	05:05
82	88:54:51	54:51	05:08
83	89:53:46	53:46	06:13
