#	Race Time	Lap Split	Rest Time
1	7:49:50	49:49	10:10
2	8:48:49	48:48	11:11
3	9:50:01	50:00	09:59
4	10:53:09	53:08	06:51
5	11:52:29	52:28	07:31
6	12:50:41	50:40	09:19
7	13:53:45	53:44	06:15
8	14:51:25	51:24	08:35
9	15:50:59	50:58	09:01
10	16:51:39	51:38	08:21
11	17:46:32	46:31	13:28
12	18:38:53	38:52	21:07
13	19:40:51	40:50	19:09
14	20:43:29	43:28	16:31
15	21:44:00	43:59	16:00
16	22:40:49	40:48	19:11
17	23:41:24	41:23	18:36
18	24:42:55	42:54	17:05
19	25:41:16	41:15	18:44
20	26:41:58	41:56	18:03
21	27:40:19	40:18	19:41
22	28:44:00	43:59	16:00
23	29:41:46	41:45	18:14
24	30:42:25	42:24	17:35
25	31:40:43	40:42	19:17
26	32:46:25	46:24	13:35
27	33:44:05	44:04	15:55
28	34:47:23	47:21	12:38
29	35:44:33	44:32	15:27
30	36:44:41	44:40	15:19
31	37:47:58	47:57	12:02
32	38:43:09	43:08	16:51
33	39:48:04	48:03	11:56
34	40:45:29	45:28	14:31
35	41:46:16	46:15	13:44
36	42:47:00	46:59	13:00
37	43:46:10	46:09	13:50
38	44:46:16	46:15	13:44
39	45:45:48	45:47	14:12
40	46:45:52	45:51	14:08
41	47:45:16	45:15	14:44
42	48:46:44	46:43	13:16
43	49:40:42	40:41	19:18
44	50:48:21	48:20	11:39
45	51:45:49	45:48	14:11
46	52:45:14	45:13	14:46
47	53:47:09	47:08	12:51
48	54:46:49	46:48	13:11
49	55:53:18	53:17	06:42
50	56:52:11	52:10	07:49
51	57:53:27	53:26	06:33
52	58:54:19	54:18	05:41
53	59:56:23	56:22	03:37
54	60:57:06	57:05	02:54
55	61:57:55	57:54	02:05
56	62:56:43	56:42	03:17
57	63:56:47	56:46	03:13
58	64:56:39	56:38	03:21
59	65:57:00	56:59	03:00
60	66:49:57	49:56	10:03
61	67:50:34	50:33	09:26
62	68:51:54	51:53	08:06
63	69:52:52	52:51	07:08
64	70:52:15	52:14	07:45
65	71:55:00	54:59	05:00
66	72:50:32	50:31	09:28
67	73:53:23	53:22	06:37
68	74:54:04	54:03	05:56
69	75:54:25	54:24	05:35
70	76:54:14	54:13	05:46
71	77:52:23	52:22	07:37
72	78:52:09	52:08	07:51
73	79:55:29	55:28	04:31
74	80:56:50	56:49	03:10
