#	Race Time	Lap Split	Rest Time
1	7:51:34	51:33	08:26
2	8:50:30	50:29	09:30
3	9:50:22	50:21	09:38
4	10:50:05	50:04	09:55
5	11:49:50	49:49	10:10
6	12:49:47	49:46	10:13
7	13:49:39	49:38	10:21
8	14:50:27	50:26	09:33
9	15:52:42	52:41	07:18
10	16:53:31	53:30	06:29
11	17:50:37	50:36	09:23
12	18:36:45	36:44	23:15
13	19:40:59	40:58	19:01
14	20:32:13	32:12	27:47
15	21:42:12	42:10	17:49
16	22:42:23	42:22	17:37
17	23:49:06	49:05	10:54
18	24:44:59	44:58	15:01
19	25:40:52	40:51	19:08
20	26:43:52	43:51	16:08
21	27:44:53	44:52	15:07
22	28:46:33	46:32	13:27
23	29:49:02	49:01	10:58
24	30:55:00	54:58	05:01
25	31:44:51	44:50	15:09
26	32:42:53	42:52	17:07
27	33:46:52	46:51	13:08
28	34:46:11	46:10	13:49
29	35:43:38	43:37	16:22
30	36:46:16	46:15	13:44
31	37:46:42	46:41	13:18
32	38:51:30	51:29	08:30
33	39:54:42	54:41	05:18
34	40:54:21	54:20	05:39
35	41:55:22	55:21	04:38
