#	Race Time	Lap Split	Rest Time
1	7:50:40	50:39	09:20
2	8:49:59	49:58	10:01
3	9:50:10	50:09	09:50
4	10:50:08	50:07	09:52
5	11:49:44	49:43	10:16
6	12:50:40	50:39	09:20
7	13:54:01	54:00	05:59
8	14:50:38	50:37	09:22
9	15:51:54	51:53	08:06
10	16:53:28	53:27	06:32
11	17:52:13	52:12	07:47
12	18:45:08	45:07	14:52
13	19:44:14	44:13	15:46
14	20:48:38	48:37	11:22
15	21:48:53	48:52	11:07
16	22:47:07	47:06	12:53
17	23:49:03	49:02	10:57
18	24:48:52	48:51	11:08
19	25:48:43	48:42	11:17
20	26:50:02	50:01	09:58
21	27:48:35	48:34	11:25
22	28:49:24	49:23	10:36
23	29:50:26	50:25	09:34
24	30:48:22	48:21	11:38
25	31:46:55	46:54	13:05
26	32:50:57	50:56	09:03
27	33:48:43	48:42	11:17
28	34:49:16	49:15	10:44
29	35:49:35	49:34	10:25
30	36:49:48	49:47	10:12
31	37:52:35	52:34	07:25
32	38:51:29	51:28	08:31
33	39:54:39	54:38	05:21
34	40:48:35	48:34	11:25
35	41:52:48	52:47	07:12
36	42:53:23	53:22	06:37
37	43:51:09	51:08	08:51
38	44:53:49	53:48	06:11
39	45:50:44	50:43	09:16
40	46:53:28	53:27	06:32
41	47:51:00	50:59	09:00
42	48:55:46	55:45	04:14
43	49:51:27	51:26	08:33
44	50:54:22	54:21	05:38
45	51:53:16	53:15	06:44
46	52:54:07	54:06	05:53
47	53:52:49	52:48	07:11
48	54:52:39	52:38	07:21
49	55:56:02	56:00	03:59
50	56:58:00	57:59	02:00
51	57:55:37	55:36	04:23
52	58:56:12	56:11	03:48
53	59:56:28	56:27	03:32
54	60:56:52	56:50	03:09
55	61:57:41	57:40	02:19
56	62:56:52	56:51	03:08
57	63:57:43	57:42	02:17
58	64:58:09	58:08	01:51
59	65:58:12	58:11	01:48
60	66:57:23	57:22	02:37
61	67:56:58	56:57	03:02
62	68:56:05	56:04	03:55
63	69:48:32	48:31	11:28
64	70:53:44	53:43	06:16
65	71:56:03	56:02	03:57
66	72:56:24	56:23	03:36
67	73:54:38	54:37	05:22
68	74:54:57	54:56	05:03
69	75:55:06	55:05	04:54
70	76:55:52	55:51	04:08
71	77:56:41	56:40	03:19
72	78:52:52	52:51	07:08
73	79:55:49	55:48	04:11
74	80:56:49	56:48	03:11
75	81:56:10	56:09	03:50
76	82:56:56	56:55	03:04
77	83:55:28	55:27	04:32
78	84:56:36	56:35	03:24
79	85:56:02	56:01	03:58
80	86:57:09	57:08	02:51
81	87:57:08	57:07	02:52
82	88:57:39	57:38	02:21
83	89:57:50	57:49	02:10
84	90:56:04	56:03	03:56
85	91:53:06	53:05	06:54
86	92:53:55	53:54	06:05
87	93:55:23	55:22	04:37
88	94:56:17	56:16	03:43
89	95:55:26	55:25	04:34
90	96:55:25	55:24	04:35
91	97:56:58	56:57	03:02
92	98:51:27	51:26	08:33
93	99:55:52	55:51	04:08
94	100:57:01	57:00	02:59
95	101:57:33	57:32	02:27
96	102:58:09	58:08	01:51
97	103:56:46	56:45	03:14
98	104:56:15	56:14	03:45
99	105:56:13	56:12	03:47
100	106:57:14	57:13	02:46
101	107:55:49	55:48	04:11
102	108:57:09	57:08	02:51
103	109:57:04	57:03	02:56
104	110:57:29	57:28	02:31
105	111:57:52	57:51	02:08
106	112:57:47	57:46	02:13
107	113:55:17	55:16	04:43
108	114:55:43	55:42	04:17
109	115:55:55	55:54	04:05
110	116:58:52	58:51	01:08
111	117:58:41	58:40	01:19
112	118:59:03	59:02	00:57
113	119:52:51	52:50	07:09
