#	Race Time	Lap Split	Rest Time
1	7:57:29	57:28	02:31
2	8:53:22	53:21	06:38
3	9:53:34	53:33	06:26
4	10:53:50	53:49	06:10
5	11:52:44	52:42	07:17
6	12:53:36	53:35	06:24
7	13:55:32	55:31	04:28
8	14:53:30	53:29	06:30
9	15:54:44	54:43	05:16
10	16:54:02	54:01	05:58
11	17:54:10	54:09	05:50
12	18:47:17	47:15	12:44
13	19:48:02	48:01	11:58
14	20:48:43	48:42	11:17
15	21:47:49	47:48	12:11
16	22:47:55	47:54	12:05
17	23:48:15	48:14	11:45
18	24:46:44	46:42	13:17
19	25:49:13	49:12	10:47
20	26:48:51	48:50	11:09
21	27:50:59	50:58	09:01
22	28:48:45	48:44	11:15
23	29:49:07	49:06	10:53
24	30:47:26	47:25	12:34
25	31:48:06	48:05	11:54
26	32:47:58	47:57	12:02
27	33:47:44	47:43	12:16
28	34:50:33	50:32	09:27
29	35:48:41	48:40	11:19
30	36:47:30	47:29	12:30
31	37:48:10	48:09	11:50
32	38:48:19	48:18	11:41
33	39:48:26	48:25	11:34
34	40:48:46	48:45	11:14
35	41:49:46	49:45	10:14
36	42:50:35	50:34	09:25
37	43:51:04	51:03	08:56
38	44:51:18	51:17	08:42
39	45:50:58	50:57	09:02
40	46:52:26	52:25	07:34
41	47:54:03	54:02	05:57
42	48:54:56	54:55	05:04
43	49:52:37	52:36	07:23
44	50:53:20	53:18	06:41
45	51:51:45	51:44	08:15
46	52:54:54	54:53	05:06
47	53:49:53	49:52	10:07
48	54:54:33	54:32	05:27
49	55:57:49	57:48	02:11
50	56:55:15	55:14	04:45
51	57:54:19	54:18	05:41
52	58:55:16	55:15	04:44
53	59:55:47	55:45	04:14
54	60:55:25	55:24	04:35
55	61:56:34	56:33	03:26
56	62:58:40	58:39	01:20
57	63:58:57	58:56	01:03
58	64:59:30	59:28	00:31
59	65:59:48	59:47	00:12
