#	Race Time	Lap Split	Rest Time
1	7:46:43	46:42	13:17
2	8:44:18	44:17	15:42
3	9:44:07	44:06	15:53
4	10:45:41	45:40	14:19
5	11:44:49	44:48	15:11
6	12:46:09	46:08	13:51
7	13:46:00	45:59	14:00
8	14:46:02	46:01	13:58
9	15:45:54	45:53	14:06
10	16:47:49	47:48	12:11
11	17:46:56	46:55	13:04
12	18:41:10	41:09	18:50
13	19:44:00	43:59	16:00
14	20:43:28	43:27	16:32
15	21:43:36	43:35	16:24
16	22:44:07	44:06	15:53
17	23:44:33	44:32	15:27
18	24:44:46	44:45	15:14
19	25:43:38	43:37	16:22
20	26:43:56	43:55	16:04
21	27:44:39	44:38	15:21
22	28:44:22	44:21	15:38
23	29:49:56	49:55	10:04
24	30:45:44	45:43	14:16
25	31:52:10	52:09	07:50
26	32:48:52	48:51	11:08
27	33:49:21	49:20	10:39
28	34:49:51	49:50	10:09
29	35:49:02	49:01	10:58
30	36:49:09	49:08	10:51
31	37:48:20	48:19	11:40
32	38:49:01	49:00	10:59
33	39:54:42	54:41	05:18
34	40:49:23	49:22	10:37
35	41:49:28	49:27	10:32
36	42:49:20	49:18	10:41
37	43:47:59	47:58	12:01
38	44:44:37	44:36	15:23
39	45:47:33	47:32	12:27
40	46:47:39	47:37	12:22
41	47:48:48	48:47	11:12
42	48:48:59	48:58	11:01
43	49:48:20	48:19	11:40
44	50:40:03	40:01	19:58
45	51:48:51	48:50	11:09
46	52:49:00	48:59	11:00
47	53:48:50	48:49	11:10
48	54:48:25	48:24	11:35
49	55:55:47	55:46	04:13
50	56:55:46	55:45	04:14
51	57:55:04	55:03	04:56
52	58:53:21	53:20	06:39
53	59:53:06	53:05	06:54
54	60:53:46	53:45	06:14
55	61:50:38	50:37	09:22
56	62:51:58	51:57	08:02
57	63:55:29	55:28	04:31
58	64:55:03	55:02	04:57
59	65:56:54	56:53	03:06
60	66:55:00	54:59	05:00
61	67:47:58	47:57	12:02
62	68:49:43	49:42	10:17
63	69:49:01	49:00	10:59
64	70:49:39	49:38	10:21
65	71:51:53	51:52	08:07
66	72:51:05	51:03	08:56
67	73:54:39	54:38	05:21
68	74:53:51	53:50	06:09
69	75:48:21	48:20	11:39
70	76:54:58	54:57	05:02
71	77:53:46	53:45	06:14
72	78:52:51	52:50	07:09
73	79:51:24	51:23	08:36
74	80:54:38	54:37	05:22
75	81:56:01	56:00	03:59
76	82:56:28	56:27	03:32
77	83:56:21	56:20	03:39
78	84:56:24	56:23	03:36
79	85:57:04	57:03	02:56
80	86:56:51	56:50	03:09
81	87:56:23	56:22	03:37
82	88:52:20	52:19	07:40
83	89:58:13	58:12	01:47
84	90:56:49	56:48	03:11
85	91:56:07	56:06	03:53
86	92:55:30	55:29	04:30
