#	Race Time	Lap Split	Rest Time
1	7:51:03	51:02	08:57
2	8:49:18	49:17	10:42
3	9:48:34	48:33	11:26
4	10:46:47	46:46	13:13
5	11:45:41	45:40	14:19
6	12:46:30	46:29	13:30
7	13:47:50	47:49	12:10
8	14:45:40	45:39	14:20
9	15:46:43	46:42	13:17
10	16:47:26	47:25	12:34
11	17:47:44	47:43	12:16
12	18:45:06	45:05	14:54
13	19:45:12	45:11	14:48
14	20:46:13	46:12	13:47
15	21:46:58	46:57	13:02
16	22:48:43	48:42	11:17
17	23:47:29	47:28	12:31
18	24:49:59	49:58	10:01
19	25:47:01	47:00	12:59
20	26:48:10	48:09	11:50
21	27:48:50	48:49	11:10
22	28:51:26	51:25	08:34
23	29:49:27	49:26	10:33
24	30:48:18	48:17	11:42
25	31:44:15	44:14	15:45
26	32:44:58	44:57	15:02
27	33:45:06	45:05	14:54
28	34:46:02	46:01	13:58
29	35:46:35	46:34	13:25
30	36:46:27	46:26	13:33
31	37:47:18	47:17	12:42
32	38:46:26	46:25	13:34
33	39:48:13	48:12	11:47
34	40:47:53	47:52	12:07
35	41:49:38	49:37	10:22
36	42:52:05	52:04	07:55
37	43:51:44	51:43	08:16
38	44:50:19	50:18	09:41
39	45:50:32	50:31	09:28
40	46:50:44	50:43	09:16
41	47:50:30	50:29	09:30
42	48:49:01	49:00	10:59
43	49:48:32	48:31	11:28
44	50:49:02	49:01	10:58
45	51:51:05	51:04	08:55
46	52:49:21	49:20	10:39
47	53:51:54	51:53	08:06
48	54:50:24	50:23	09:36
49	55:53:53	53:52	06:07
50	56:52:32	52:31	07:28
51	57:53:30	53:29	06:30
52	58:53:17	53:16	06:43
53	59:54:56	54:55	05:04
54	60:56:24	56:23	03:36
55	61:56:56	56:55	03:04
56	62:57:21	57:20	02:39
57	63:55:57	55:56	04:03
58	64:56:50	56:49	03:10
59	65:57:02	57:01	02:58
60	66:53:32	53:31	06:28
61	67:56:38	56:37	03:22
